sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,uk_lineage,del_lineage,phylotype,lineage,SH-alrt,UFbootstrap,lineages_version,status,note,sequencing_centre
_England_NORW-31360F0_2022_,Y,Y,NORW-31360F0,,2022-01-17,108,UK,UK-ENG,Y,,,UK27088,del_trans_521226,UK27088_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313CF03_2022_,Y,Y,NORW-313CF03,,2022-01-09,107,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313E4C1_2022_,Y,Y,NORW-313E4C1,,2022-01-17,108,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.125,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3137595_2022_,Y,Y,NORW-3137595,,2022-01-06,106,UK,UK-ENG,Y,,,UK26083,del_trans_276105,UK26083_1.122,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B14B_2022_,Y,Y,NORW-313B14B,,2022-01-11,107,UK,UK-ENG,Y,,,UK30074,del_trans_194599,UK30074_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3137CBA_2022_,Y,Y,NORW-3137CBA,,2022-01-10,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.221,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137CD6_2022_,Y,Y,NORW-3137CD6,,2022-01-13,107,UK,UK-ENG,Y,,,UK31615,del_trans_492037,UK31615_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313DF2D_2022_,Y,Y,NORW-313DF2D,,2022-01-11,107,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31369A1_2022_,Y,Y,NORW-31369A1,,2022-01-05,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313AB19_2022_,Y,Y,NORW-313AB19,,2022-01-17,108,UK,UK-ENG,Y,,,UK32954,del_trans_194126,UK32954_1.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313628C_2022_,Y,Y,NORW-313628C,,2022-01-06,106,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313E6F9_2022_,Y,Y,NORW-313E6F9,,2022-01-17,108,UK,UK-ENG,Y,,,UK26083,del_trans_276105,UK26083_1.122,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313E21A_2022_,Y,Y,NORW-313E21A,,2022-01-17,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1.171,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313CAEB_2022_,Y,Y,NORW-313CAEB,,2022-01-10,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1022,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136B76_2022_,Y,Y,NORW-3136B76,,2022-01-10,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313D7C0_2022_,Y,Y,NORW-313D7C0,,2022-01-10,107,UK,UK-ENG,Y,,,UK45271,del_trans_380120,UK45271_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137CF2_2022_,Y,Y,NORW-3137CF2,,2022-01-17,108,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313BAB3_2022_,Y,Y,NORW-313BAB3,,2022-01-17,108,UK,UK-ENG,Y,,,UK50739,del_trans_217853,UK50739_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B301_2022_,Y,Y,NORW-313B301,,2022-01-17,108,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C8FB_2022_,Y,Y,NORW-313C8FB,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313AE24_2022_,Y,Y,NORW-313AE24,,2022-01-17,108,UK,UK-ENG,Y,,,UK25634,del_trans_4980,UK25634_1.44.1.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B2C9_2022_,Y,Y,NORW-313B2C9,,2022-01-06,106,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D18E_2022_,Y,Y,NORW-313D18E,,2022-01-11,107,UK,UK-ENG,Y,,,UK46413,del_trans_459040,UK46413_1.4,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A9E0_2022_,Y,Y,NORW-313A9E0,,2022-01-17,108,UK,UK-ENG,Y,,,UK47185,del_trans_493518,UK47185_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313C644_2022_,Y,Y,NORW-313C644,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.61,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D527_2022_,Y,Y,NORW-313D527,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.81,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31367EB_2022_,Y,Y,NORW-31367EB,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A7E2_2022_,Y,Y,NORW-313A7E2,,2022-01-17,108,UK,UK-ENG,Y,,,UK26111,del_trans_294170,UK26111_1.2.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136F48_2022_,Y,Y,NORW-3136F48,,2022-01-17,108,UK,UK-ENG,Y,,,UK45319,del_trans_384244,UK45319_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313C628_2022_,Y,Y,NORW-313C628,,2022-01-17,108,UK,UK-ENG,Y,,,UK26013,del_trans_251045,UK26013_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E76B_2022_,Y,Y,NORW-313E76B,,2022-01-06,106,UK,UK-ENG,Y,,,UK26696,del_trans_461558,UK26696_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A79C_2022_,Y,Y,NORW-313A79C,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313CFD8_2022_,Y,Y,NORW-313CFD8,,2022-01-10,107,UK,UK-ENG,Y,,,UK40556,del_trans_191169,UK40556_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3137B3C_2022_,Y,Y,NORW-3137B3C,,2022-01-08,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.243,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-31364EE_2022_,Y,Y,NORW-31364EE,,2022-01-17,108,UK,UK-ENG,Y,,,UK45420,del_trans_391089,UK45420_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D5EE_2022_,Y,Y,NORW-313D5EE,,2022-01-17,108,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A961_2022_,Y,Y,NORW-313A961,,2022-01-12,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.169,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A4F3_2022_,Y,Y,NORW-313A4F3,,2022-01-17,108,UK,UK-ENG,Y,,,UK45440,del_trans_392490,UK45440_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A9B6_2022_,Y,Y,NORW-313A9B6,,2022-01-10,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.249,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136DE5_2022_,Y,Y,NORW-3136DE5,,2022-01-17,108,UK,UK-ENG,Y,,,UK57711,del_trans_284233,UK57711_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B6D3_2022_,Y,Y,NORW-313B6D3,,2022-01-07,106,UK,UK-ENG,Y,,,UK26236,del_trans_349437,UK26236_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C48D_2022_,Y,Y,NORW-313C48D,,2022-01-17,108,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137EAA_2022_,Y,Y,NORW-3137EAA,,2022-01-10,107,UK,UK-ENG,Y,,,UK25883,del_trans_197022,UK25883_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B159_2022_,Y,Y,NORW-313B159,,2022-01-17,108,UK,UK-ENG,Y,,,UK26197,del_trans_346662,UK26197_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136A4D_2022_,Y,Y,NORW-3136A4D,,2022-01-11,107,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313DB92_2022_,Y,Y,NORW-313DB92,,2022-01-10,107,UK,UK-ENG,Y,,,UK26090,del_trans_284008,UK26090_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D5B4_2022_,Y,Y,NORW-313D5B4,,2022-01-17,108,UK,UK-ENG,Y,,,UK29549,del_trans_474557,UK29549_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E731_2022_,Y,Y,NORW-313E731,,2022-01-10,107,UK,UK-ENG,Y,,,UK26413,del_trans_373208,UK26413_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313C12D_2022_,Y,Y,NORW-313C12D,,2022-01-11,107,UK,UK-ENG,Y,,,UK26083,del_trans_276105,UK26083_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E7EA_2022_,Y,Y,NORW-313E7EA,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31376B0_2022_,Y,Y,NORW-31376B0,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137D9D_2022_,Y,Y,NORW-3137D9D,,2022-01-06,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C97B_2022_,Y,Y,NORW-313C97B,,2022-01-10,107,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1.40.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313610E_2022_,Y,Y,NORW-313610E,,2022-01-05,106,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.66,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313DF65_2022_,Y,Y,NORW-313DF65,,2022-01-17,108,UK,UK-ENG,Y,,,UK45483,del_trans_394205,UK45483_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B927_2022_,Y,Y,NORW-313B927,,2022-01-11,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A402_2022_,Y,Y,NORW-313A402,,2022-01-17,108,UK,UK-ENG,Y,,,UK29005,del_trans_376890,UK29005_1.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3137BC9_2022_,Y,Y,NORW-3137BC9,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1277,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313C5B6_2022_,Y,Y,NORW-313C5B6,,2022-01-12,107,UK,UK-ENG,Y,,,UK26073,del_trans_273650,UK26073_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137A82_2022_,Y,Y,NORW-3137A82,,2022-01-17,108,UK,UK-ENG,Y,,,UK28467,del_trans_287368,UK28467_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31374DE_2022_,Y,Y,NORW-31374DE,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A62C_2022_,Y,Y,NORW-313A62C,,2022-01-09,107,UK,UK-ENG,Y,,,UK54058,del_trans_180150,UK54058_1.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A105_2022_,Y,Y,NORW-313A105,,2022-01-05,106,UK,UK-ENG,Y,,,UK26398,del_trans_370599,UK26398_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31360AA_2022_,Y,Y,NORW-31360AA,,2022-01-10,107,UK,UK-ENG,Y,,,UK50450,del_trans_176194,UK50450_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313BDF8_2022_,Y,Y,NORW-313BDF8,,2022-01-17,108,UK,UK-ENG,Y,,,UK28532,del_trans_300641,UK28532_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E509_2022_,Y,Y,NORW-313E509,,2022-01-05,106,UK,UK-ENG,Y,,,UK25815,del_trans_186347,UK25815_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31374A4_2022_,Y,Y,NORW-31374A4,,2022-01-17,108,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3137ED4_2022_,Y,Y,NORW-3137ED4,,2022-01-11,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313B4B9_2022_,Y,Y,NORW-313B4B9,,2022-01-17,108,UK,UK-ENG,Y,,,UK29122,del_trans_393764,UK29122_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D9F8_2022_,Y,Y,NORW-313D9F8,,2022-01-17,108,UK,UK-ENG,Y,,,UK27774,del_trans_180525,UK27774_1.7.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136B5A_2022_,Y,Y,NORW-3136B5A,,2022-01-17,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3137B10_2022_,Y,Y,NORW-3137B10,,2022-01-10,107,UK,UK-ENG,Y,,,UK46429,del_trans_462021,UK46429_1.4,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31373B3_2022_,Y,Y,NORW-31373B3,,2022-01-06,106,UK,UK-ENG,Y,,,UK26097,del_trans_287022,UK26097_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31365C1_2022_,Y,Y,NORW-31365C1,,2022-01-06,106,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A747_2022_,Y,Y,NORW-313A747,,2022-01-17,108,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.58,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137318_2022_,Y,Y,NORW-3137318,,2022-01-17,108,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313D1C6_2022_,Y,Y,NORW-313D1C6,,2022-01-09,107,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1.42,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A573_2022_,Y,Y,NORW-313A573,,2022-01-17,108,UK,UK-ENG,Y,,,UK26088,del_trans_282930,UK26088_1.16.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313CA24_2022_,Y,Y,NORW-313CA24,,2022-01-17,108,UK,UK-ENG,Y,,,UK27759,del_trans_174936,UK27759_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313DFBA_2022_,Y,Y,NORW-313DFBA,,2022-01-17,108,UK,UK-ENG,Y,,,UK25939,del_trans_202302,UK25939_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E2A7_2022_,Y,Y,NORW-313E2A7,,2022-01-10,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313BD23_2022_,Y,Y,NORW-313BD23,,2022-01-17,108,UK,UK-ENG,Y,,,UK26105,del_trans_290078,UK26105_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E3B4_2022_,Y,Y,NORW-313E3B4,,2022-01-10,107,UK,UK-ENG,Y,,,UK28967,del_trans_364028,UK28967_1.2.1.2,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313D796_2022_,Y,Y,NORW-313D796,,2022-01-17,108,UK,UK-ENG,Y,,,UK45450,del_trans_392791,UK45450_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313648A_2022_,Y,Y,NORW-313648A,,2022-01-11,107,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313C78A_2022_,Y,Y,NORW-313C78A,,2022-01-17,108,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313ABEE_2022_,Y,Y,NORW-313ABEE,,2022-01-06,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313DF1F_2022_,Y,Y,NORW-313DF1F,,2022-01-07,106,UK,UK-ENG,Y,,,UK31108,del_trans_388247,UK31108_1.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313ADC0_2022_,Y,Y,NORW-313ADC0,,2022-01-17,108,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.40,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313BA89_2022_,Y,Y,NORW-313BA89,,2022-01-11,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.113,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313D20E_2022_,Y,Y,NORW-313D20E,,2022-01-17,108,UK,UK-ENG,Y,,,UK57711,del_trans_284233,UK57711_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313C2E3_2022_,Y,Y,NORW-313C2E3,,2022-01-11,107,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B0AF_2022_,Y,Y,NORW-313B0AF,,2022-01-10,107,UK,UK-ENG,Y,,,UK26682,del_trans_455549,UK26682_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3137D3A_2022_,Y,Y,NORW-3137D3A,,2022-01-06,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31367CF_2022_,Y,Y,NORW-31367CF,,2022-01-17,108,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1.40,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B6E1_2022_,Y,Y,NORW-313B6E1,,2022-01-08,106,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A4E5_2022_,Y,Y,NORW-313A4E5,,2022-01-11,107,UK,UK-ENG,Y,,,UK45386,del_trans_389321,UK45386_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C157_2022_,Y,Y,NORW-313C157,,2022-01-12,107,UK,UK-ENG,Y,,,UK33592,del_trans_304972,UK33592_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31365FB_2022_,Y,Y,NORW-31365FB,,2022-01-11,107,UK,UK-ENG,Y,,,UK41277,del_trans_217857,UK41277_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A04E_2022_,Y,Y,NORW-313A04E,,2022-01-17,108,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.4.4.146.22.3.6.6.1,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31379BD_2022_,Y,Y,NORW-31379BD,,2022-01-17,108,UK,UK-ENG,Y,,,UK26413,del_trans_373208,UK26413_1.20,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C8DF_2022_,Y,Y,NORW-313C8DF,,2022-01-06,106,UK,UK-ENG,Y,,,UK33593,del_trans_305113,UK33593_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31375B1_2022_,Y,Y,NORW-31375B1,,2022-01-07,106,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313DB77_2022_,Y,Y,NORW-313DB77,,2022-01-17,108,UK,UK-ENG,Y,,,UK31630,del_trans_495417,UK31630_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C0F3_2022_,Y,Y,NORW-313C0F3,,2022-01-17,108,UK,UK-ENG,Y,,,UK51845,del_trans_398835,UK51845_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E616_2022_,Y,Y,NORW-313E616,,2022-01-10,107,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313C23A_2022_,Y,Y,NORW-313C23A,,2022-01-17,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1.202,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313AB7D_2022_,Y,Y,NORW-313AB7D,,2022-01-17,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.54.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313C652_2022_,Y,Y,NORW-313C652,,2022-01-10,107,UK,UK-ENG,Y,,,UK43881,del_trans_292703,UK43881_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137DE3_2022_,Y,Y,NORW-3137DE3,,2022-01-10,107,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313A4AD_2022_,Y,Y,NORW-313A4AD,,2022-01-10,107,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313CD77_2022_,Y,Y,NORW-313CD77,,2022-01-17,108,UK,UK-ENG,Y,,,UK30337,del_trans_212893,UK30337_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137C2D_2022_,Y,Y,NORW-3137C2D,,2022-01-09,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.565,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3136D10_2022_,Y,Y,NORW-3136D10,,2022-01-10,107,UK,UK-ENG,Y,,,UK33851,del_trans_352254,UK33851_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31375A3_2022_,Y,Y,NORW-31375A3,,2022-01-17,108,UK,UK-ENG,Y,,,UK26885,del_trans_490978,UK26885_1.9,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313AFA2_2022_,Y,Y,NORW-313AFA2,,2022-01-05,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B3E4_2022_,Y,Y,NORW-313B3E4,,2022-01-07,106,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.33.105.1.1.14.2.1.5.3.1,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313DBA0_2022_,Y,Y,NORW-313DBA0,,2022-01-10,107,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1.122,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-313A204_2022_,Y,Y,NORW-313A204,,2022-01-17,108,UK,UK-ENG,Y,,,UK57493,del_trans_217864,UK57493_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3136A05_2022_,Y,Y,NORW-3136A05,,2022-01-12,107,UK,UK-ENG,Y,,,UK53975,del_trans_162050,UK53975_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137E0F_2022_,Y,Y,NORW-3137E0F,,2022-01-17,108,UK,UK-ENG,Y,,,UK43880,del_trans_292700,UK43880_1.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313AC97_2022_,Y,Y,NORW-313AC97,,2022-01-17,108,UK,UK-ENG,Y,,,UK26177,del_trans_344338,UK26177_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D4B5_2022_,Y,Y,NORW-313D4B5,,2022-01-06,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3136AF6_2022_,Y,Y,NORW-3136AF6,,2022-01-10,107,UK,UK-ENG,Y,,,UK34111,del_trans_400400,UK34111_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313E723_2022_,Y,Y,NORW-313E723,,2022-01-17,108,UK,UK-ENG,Y,,,UK30365,del_trans_214353,UK30365_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B167_2022_,Y,Y,NORW-313B167,,2022-01-07,106,UK,UK-ENG,Y,,,UK28496,del_trans_296477,UK28496_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136B04_2022_,Y,Y,NORW-3136B04,,2022-01-17,108,UK,UK-ENG,Y,,,UK25859,del_trans_192140,UK25859_1.4.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137813_2022_,Y,Y,NORW-3137813,,2022-01-17,108,UK,UK-ENG,Y,,,UK32880,del_trans_177167,UK32880_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136CF4_2022_,Y,Y,NORW-3136CF4,,2022-01-05,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136EBA_2022_,Y,Y,NORW-3136EBA,,2022-01-17,108,UK,UK-ENG,Y,,,UK33443,del_trans_259692,UK33443_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B4AB_2022_,Y,Y,NORW-313B4AB,,2022-01-11,107,UK,UK-ENG,Y,,,UK34673,del_trans_490514,UK34673_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
