central_sample_id,sequence_name,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,lineage,lineage_support,uk_lineage,del_lineage,phylotype
NORW-EB40F,England/NORW-EB40F/2020,,2020-05-01,,UK,UK-ENG,Y,,,B.1.1.119,,UK1709,,
NORW-EA154,England/NORW-EA154/2020,,2020-05-13,,UK,UK-ENG,N,,,B.1.1.127,,UK3044,,
NORW-EBAEF,England/NORW-EBAEF/2020,,2020-05-05,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EBC34,England/NORW-EBC34/2020,,2020-05-08,,UK,UK-ENG,N,,,B.1.1.119,,UK1173,,
NORW-EB618,England/NORW-EB618/2020,,2020-05-01,,UK,UK-ENG,N,,,B.1.1.64,,UK608,,
NORW-EB539,England/NORW-EB539/2020,,2020-05-01,,UK,UK-ENG,Y,,,B.1.1.215,,UK1766,,
NORW-EAF78,England/NORW-EAF78/2020,,2020-04-29,,UK,UK-ENG,Y,,,B.1.1.64,,UK608,,
NORW-EB9C4,England/NORW-EB9C4/2020,,2020-05-07,,UK,UK-ENG,N,,,B.1.225,,UK1623,,
NORW-EAA86,England/NORW-EAA86/2020,,2020-05-10,,UK,UK-ENG,N,,,B,,UK255,,
NORW-EBAC1,England/NORW-EBAC1/2020,,2020-05-08,,UK,UK-ENG,N,,,B.1,,UK2708,,
NORW-EAEA8,England/NORW-EAEA8/2020,,2020-04-30,,UK,UK-ENG,N,,,B.1.225,,UK4371,,
NORW-EA29D,England/NORW-EA29D/2020,,2020-05-13,,UK,UK-ENG,N,,,B.1.1.119,,UK1427,,
NORW-EC680,England/NORW-EC680/2020,,2020-05-10,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EBE2F,England/NORW-EBE2F/2020,,2020-05-05,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EB2F6,England/NORW-EB2F6/2020,,2020-05-01,,UK,UK-ENG,Y,,,H.1,,UK621,,
NORW-EC69F,England/NORW-EC69F/2020,,2020-05-10,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EB9B5,England/NORW-EB9B5/2020,,2020-05-08,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EC8C6,England/NORW-EC8C6/2020,,2020-05-17,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EC41D,England/NORW-EC41D/2020,,2020-05-11,,UK,UK-ENG,N,,,B.1.1.64,,UK1142,,
NORW-EB36C,England/NORW-EB36C/2020,,2020-05-03,,UK,UK-ENG,N,,,B.1.1.119,,UK1709,,
NORW-EBC70,England/NORW-EBC70/2020,,2020-05-05,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EB8B8,England/NORW-EB8B8/2020,,2020-05-07,,UK,UK-ENG,N,,,B.1.1.127,,UK3044,,
NORW-EBCAD,England/NORW-EBCAD/2020,,2020-05-06,,UK,UK-ENG,N,,,B.1.201,,UK3230,,
NORW-EB42D,England/NORW-EB42D/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-EAE02,England/NORW-EAE02/2020,,2020-04-30,,UK,UK-ENG,N,,,B.1.105,,UK2231,,
NORW-EC4D1,England/NORW-EC4D1/2020,,2020-05-10,,UK,UK-ENG,N,,,B.1.1.183,,UK2496,,
NORW-EB44B,England/NORW-EB44B/2020,,2020-05-02,,UK,UK-ENG,N,,,B,,UK336,,
NORW-EB94C,England/NORW-EB94C/2020,,2020-05-08,,UK,UK-ENG,N,,,B,,UK322,,
NORW-EC705,England/NORW-EC705/2020,,2020-05-11,,UK,UK-ENG,N,,,B.1.1.269,,UK1173,,
NORW-EA2AC,England/NORW-EA2AC/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EA303,England/NORW-EA303/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EC6F9,England/NORW-EC6F9/2020,,2020-05-11,,UK,UK-ENG,N,,,B.1.1.119,,UK1427,,
NORW-EC389,England/NORW-EC389/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EA38B,England/NORW-EA38B/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EAD32,England/NORW-EAD32/2020,,2020-04-28,,UK,UK-ENG,Y,,,B.1.1.41,,UK2362,,
NORW-EA172,England/NORW-EA172/2020,,2020-05-13,,UK,UK-ENG,N,,,B.1.1.119,,UK1550,,
NORW-EA43D,England/NORW-EA43D/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1,,UK2708,,
NORW-EBC43,England/NORW-EBC43/2020,,2020-05-06,,UK,UK-ENG,N,,,B.1,,UK4717,,
NORW-EB047,England/NORW-EB047/2020,,2020-04-29,,UK,UK-ENG,N,,,B.1.1.3,,UK1926,,
NORW-EB38A,England/NORW-EB38A/2020,,2020-05-03,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EAD9C,England/NORW-EAD9C/2020,,2020-04-29,,UK,UK-ENG,N,,,B.1.201,,UK3230,,
NORW-EB232,England/NORW-EB232/2020,,2020-05-02,,UK,UK-ENG,N,,,B.1.1.119,,UK1550,,
NORW-EBBDD,England/NORW-EBBDD/2020,,2020-05-05,,UK,UK-ENG,N,,,B.1.201,,UK3230,,
NORW-EBB64,England/NORW-EBB64/2020,,2020-05-06,,UK,UK-ENG,N,,,B.1.392,,UK2913,,
NORW-EA46A,England/NORW-EA46A/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EC617,England/NORW-EC617/2020,,2020-05-09,,UK,UK-ENG,N,,,B.1.1.4,,UK1926,,
NORW-EBDAA,England/NORW-EBDAA/2020,,2020-05-07,,UK,UK-ENG,N,,,B.1.1.38,,UK1709,,
NORW-EB4F0,England/NORW-EB4F0/2020,,2020-05-01,,UK,UK-ENG,N,,,B.1.105,,UK2231,,
NORW-EA400,England/NORW-EA400/2020,,2020-05-13,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EC85D,England/NORW-EC85D/2020,,2020-05-13,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-EAF5A,England/NORW-EAF5A/2020,,2020-04-30,,UK,UK-ENG,N,,,B.1,,UK2913,,
NORW-EBB46,England/NORW-EBB46/2020,,2020-05-05,,UK,UK-ENG,N,,,B,,UK173,,
NORW-EB01A,England/NORW-EB01A/2020,,2020-04-30,,UK,UK-ENG,N,,,B.3,,UK462,,
NORW-EB35D,England/NORW-EB35D/2020,,2020-05-03,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EC7E7,England/NORW-EC7E7/2020,,2020-05-12,,UK,UK-ENG,Y,,,B.1.1.1,,UK3937,,
NORW-EC741,England/NORW-EC741/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.1.119,,UK1709,,
NORW-EB00B,England/NORW-EB00B/2020,,2020-04-30,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EA41F,England/NORW-EA41F/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.93,,UK533,,
NORW-EBA94,England/NORW-EBA94/2020,,2020-05-06,,UK,UK-ENG,N,,,B.1.201,,UK3230,,
NORW-EB627,England/NORW-EB627/2020,,2020-05-01,,UK,UK-ENG,N,,,B.1.391,,UK2464,,
NORW-EA42E,England/NORW-EA42E/2020,,2020-05-12,,UK,UK-ENG,N,,,B.1.225,,UK4371,,
NORW-EBA49,England/NORW-EBA49/2020,,2020-05-05,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EB28D,England/NORW-EB28D/2020,,2020-05-03,,UK,UK-ENG,N,,,B.1.1.119,,UK1173,,
NORW-EBDC8,England/NORW-EBDC8/2020,,2020-05-06,,UK,UK-ENG,N,,,B.1.1.119,,UK2330,,
NORW-EB548,England/NORW-EB548/2020,,2020-05-01,,UK,UK-ENG,N,,,B,,UK173,,
NORW-EC6AE,England/NORW-EC6AE/2020,,2020-05-10,,UK,UK-ENG,N,,,B.1.1.175,,UK621,,
NORW-EAFC3,England/NORW-EAFC3/2020,,2020-04-29,,UK,UK-ENG,N,,,B.1,,UK2913,,
NORW-EB52A,England/NORW-EB52A/2020,,2020-05-01,,UK,UK-ENG,N,,,B.1.1.119,,UK2334,,
NORW-EC87B,England/NORW-EC87B/2020,,2020-05-13,,UK,UK-ENG,N,,,B.1.1.127,,UK3044,,
NORW-EAC08,England/NORW-EAC08/2020,,2020-05-09,,UK,UK-ENG,N,,,B,,UK255,,
NORW-EB93D,England/NORW-EB93D/2020,,2020-05-08,,UK,UK-ENG,N,,,H.1,,UK621,,
NORW-EBA85,England/NORW-EBA85/2020,,2020-05-02,,UK,UK-ENG,N,,,B.1.1.274,,UK1907,,
NORW-EC42C,England/NORW-EC42C/2020,,2020-05-11,,UK,UK-ENG,Y,,,B.1.1.114,,UK2706,,
--
BRIS-126A32,England/BRIS-126A32/2020,,2020-04-09,,UK,UK-ENG,Y,,,B.1.13,,UK797,,
NORW-E9058,England/NORW-E9058/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.1.119,,UK2493,,
NORW-E8F3E,England/NORW-E8F3E/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9559,England/NORW-E9559/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1,,UK4717,,
NORW-E704B,England/NORW-E704B/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E94B6,England/NORW-E94B6/2020,,2020-04-22,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E95E0,England/NORW-E95E0/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E8F4D,England/NORW-E8F4D/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E928F,England/NORW-E928F/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.1.119,,UK2493,,
NORW-E9049,England/NORW-E9049/2020,,2020-04-24,,UK,UK-ENG,Y,,,B,,UK336,,
NORW-E92DA,England/NORW-E92DA/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E8FB6,England/NORW-E8FB6/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9252,England/NORW-E9252/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E6F7C,England/NORW-E6F7C/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.1.269,,UK1173,,
NORW-E9638,England/NORW-E9638/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E93B9,England/NORW-E93B9/2020,,2020-04-27,,UK,UK-ENG,Y,,,H.1,,UK2510,,
NORW-E9595,England/NORW-E9595/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9586,England/NORW-E9586/2020,,2020-04-22,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E7236,England/NORW-E7236/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E92CB,England/NORW-E92CB/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E9085,England/NORW-E9085/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1,,UK1623,,
NORW-E6DAF,England/NORW-E6DAF/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.1.127,,UK3044,,
NORW-E8D8F,England/NORW-E8D8F/2020,,2020-04-26,,UK,UK-ENG,Y,,,B,,UK173,,
NORW-E6E33,England/NORW-E6E33/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E9331,England/NORW-E9331/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.1.51,,UK1239,,
NORW-E8E31,England/NORW-E8E31/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.1.10,,UK3363,,
NORW-E94E3,England/NORW-E94E3/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E9674,England/NORW-E9674/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E96DE,England/NORW-E96DE/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E701E,England/NORW-E701E/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.1.269,,UK1086,,
NORW-E94D4,England/NORW-E94D4/2020,,2020-04-22,,UK,UK-ENG,N,,,B.39,,UK318,,
NORW-E710C,England/NORW-E710C/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.1.37,,UK2330,,
NORW-E9216,England/NORW-E9216/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1,,UK2226,,
NORW-E9261,England/NORW-E9261/2020,,2020-04-27,,UK,UK-ENG,N,,,B.1,,UK592,,
NORW-E9647,England/NORW-E9647/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E8F7A,England/NORW-E8F7A/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E8EF5,England/NORW-E8EF5/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E902B,England/NORW-E902B/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.1.119,,UK2013,,
NORW-E70C3,England/NORW-E70C3/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.1.10,,UK3363,,
NORW-E901C,England/NORW-E901C/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E95D1,England/NORW-E95D1/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E91CE,England/NORW-E91CE/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E95FF,England/NORW-E95FF/2020,,2020-04-22,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E9155,England/NORW-E9155/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1,,UK5384,,
NORW-E71EE,England/NORW-E71EE/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.225,,UK4495,,
NORW-E96ED,England/NORW-E96ED/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E8E13,England/NORW-E8E13/2020,,2020-04-25,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E8F5C,England/NORW-E8F5C/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E900D,England/NORW-E900D/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E72EB,England/NORW-E72EB/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.1.130,,UK1173,,
NORW-E9629,England/NORW-E9629/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E6FD6,England/NORW-E6FD6/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9304,England/NORW-E9304/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.1.215,,UK1766,,
NORW-E92F8,England/NORW-E92F8/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E947A,England/NORW-E947A/2020,,2020-04-22,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E9340,England/NORW-E9340/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.3,,UK440,,
NORW-E8FD4,England/NORW-E8FD4/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E9270,England/NORW-E9270/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E8F10,England/NORW-E8F10/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E8EB9,England/NORW-E8EB9/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E93AA,England/NORW-E93AA/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.1.269,,UK1108,,
NORW-E8F89,England/NORW-E8F89/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E9067,England/NORW-E9067/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1,,UK2981,,
NORW-E9243,England/NORW-E9243/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E935F,England/NORW-E935F/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1,,UK2981,,
NORW-E8EC8,England/NORW-E8EC8/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.1.130,,UK1173,,
NORW-E8DF8,England/NORW-E8DF8/2020,,2020-04-26,,UK,UK-ENG,Y,,,B.1.1.119,,UK1173,,
NORW-E7157,England/NORW-E7157/2020,,2020-04-21,,UK,UK-ENG,Y,,,B.1.1.215,,UK1766,,
NORW-E903A,England/NORW-E903A/2020,,2020-04-24,,UK,UK-ENG,Y,,,B.1,,UK5512,,
NORW-E8F6B,England/NORW-E8F6B/2020,,2020-04-25,,UK,UK-ENG,Y,,,B.1.1.269,,UK1424,,
NORW-E96A1,England/NORW-E96A1/2020,,2020-04-22,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E92BC,England/NORW-E92BC/2020,,2020-04-27,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
--
EDB4752,Scotland/EDB4752/2020,,2020-05-07,,UK,UK-SCT,Y,,,B.1.1.4,,UK3054,,
NORW-E75E2,England/NORW-E75E2/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1,,UK1623,,
NORW-E7DEA,England/NORW-E7DEA/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E7852,England/NORW-E7852/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.64,,UK1709,,
NORW-E747C,England/NORW-E747C/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.119,,UK1173,,
NORW-E9CEB,England/NORW-E9CEB/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.1.64,,UK1665,,
NORW-E7940,England/NORW-E7940/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9C81,England/NORW-E9C81/2020,,2020-04-29,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E7861,England/NORW-E7861/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.1.119,,UK1173,,
NORW-E7922,England/NORW-E7922/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E74F4,England/NORW-E74F4/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.3,,UK1926,,
NORW-E7694,England/NORW-E7694/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.119,,UK1550,,
NORW-E788F,England/NORW-E788F/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E79C8,England/NORW-E79C8/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.269,,UK2493,,
NORW-E7825,England/NORW-E7825/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E7676,England/NORW-E7676/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E7E05,England/NORW-E7E05/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E7500,England/NORW-E7500/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E7D62,England/NORW-E7D62/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.130,,UK1173,,
NORW-E7737,England/NORW-E7737/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.119,,UK1665,,
NORW-E9FA6,England/NORW-E9FA6/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.269,,UK2330,,
NORW-E77EC,England/NORW-E77EC/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E75B5,England/NORW-E75B5/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1,,UK1623,,
NORW-E754C,England/NORW-E754C/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9D06,England/NORW-E9D06/2020,,2020-04-30,,UK,UK-ENG,N,,,B,,UK336,,
NORW-E9AD2,England/NORW-E9AD2/2020,,2020-04-30,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-EA057,England/NORW-EA057/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.101,,UK1427,,
NORW-EA109,England/NORW-EA109/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E7F5D,England/NORW-E7F5D/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E74E5,England/NORW-E74E5/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.127,,UK3044,,
NORW-E762B,England/NORW-E762B/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.119,,UK1173,,
NORW-E79D7,England/NORW-E79D7/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E78BC,England/NORW-E78BC/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E75D3,England/NORW-E75D3/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1,,UK1623,,
NORW-E9E5E,England/NORW-E9E5E/2020,,2020-05-01,,UK,UK-ENG,Y,,,B.1.1.10,,UK3363,,
NORW-E7649,England/NORW-E7649/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.37,,UK2330,,
NORW-E9FF1,England/NORW-E9FF1/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.127,,UK3044,,
NORW-E9E9A,England/NORW-E9E9A/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E75A6,England/NORW-E75A6/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9B48,England/NORW-E9B48/2020,,2020-04-30,,UK,UK-ENG,Y,,,B,,UK255,,
NORW-E7870,England/NORW-E7870/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.1.215,,UK1766,,
NORW-E7834,England/NORW-E7834/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E7F4E,England/NORW-E7F4E/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.183,,UK2496,,
NORW-E77CE,England/NORW-E77CE/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E753D,England/NORW-E753D/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9ED6,England/NORW-E9ED6/2020,,2020-05-01,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-EA00C,England/NORW-EA00C/2020,,2020-05-03,,UK,UK-ENG,N,,,B.1,,UK2913,,
NORW-E744F,England/NORW-E744F/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.37,,UK2330,,
NORW-E76B2,England/NORW-E76B2/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9EA9,England/NORW-E9EA9/2020,,2020-05-02,,UK,UK-ENG,N,,,B.1.392,,UK2913,,
NORW-E7E9C,England/NORW-E7E9C/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.183,,UK2496,,
NORW-E7816,England/NORW-E7816/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E7EAB,England/NORW-E7EAB/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9C72,England/NORW-E9C72/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E749A,England/NORW-E749A/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.1.119,,UK1550,,
NORW-E9DCA,England/NORW-E9DCA/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E755B,England/NORW-E755B/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9E30,England/NORW-E9E30/2020,,2020-05-01,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9E6D,England/NORW-E9E6D/2020,,2020-05-03,,UK,UK-ENG,Y,,,H.1,,UK2510,,
NORW-E7588,England/NORW-E7588/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9E12,England/NORW-E9E12/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9DF7,England/NORW-E9DF7/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.201,,UK5450,,
NORW-E797D,England/NORW-E797D/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.1.119,,UK2330,,
NORW-E9D9D,England/NORW-E9D9D/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.225,,UK4495,,
NORW-E756A,England/NORW-E756A/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E7421,England/NORW-E7421/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.119,,UK1427,,
NORW-E7658,England/NORW-E7658/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9A96,England/NORW-E9A96/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.1.269,,UK1665,,
NORW-E76D0,England/NORW-E76D0/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E751F,England/NORW-E751F/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9EB8,England/NORW-E9EB8/2020,,2020-05-03,,UK,UK-ENG,Y,,,B.1.1.269,,UK2330,,
NORW-EA01B,England/NORW-EA01B/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E9FE2,England/NORW-E9FE2/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1,,UK2913,,
NORW-E76FE,England/NORW-E76FE/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E79E6,England/NORW-E79E6/2020,,2020-05-05,,UK,UK-ENG,Y,,,B.1.1.119,,UK2330,,
NORW-E7685,England/NORW-E7685/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E9D8E,England/NORW-E9D8E/2020,,2020-05-02,,UK,UK-ENG,Y,,,B.1.1.119,,UK1550,,
NORW-E74B8,England/NORW-E74B8/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.225,,UK4371,,
NORW-E9B66,England/NORW-E9B66/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.111,,UK2942,,
NORW-E9C09,England/NORW-E9C09/2020,,2020-04-30,,UK,UK-ENG,Y,,,B.1.225,,UK4495,,
NORW-E7DF9,England/NORW-E7DF9/2020,,2020-05-06,,UK,UK-ENG,Y,,,B.1.1.183,,UK2496,,
NORW-E75C4,England/NORW-E75C4/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1,,UK1623,,
NORW-E748B,England/NORW-E748B/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.201,,UK3230,,
NORW-E7755,England/NORW-E7755/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
NORW-E7791,England/NORW-E7791/2020,,2020-05-04,,UK,UK-ENG,Y,,,B.1.392,,UK2913,,
